label,sport_and_travel,buy_and_sell,health_and_family,jobs,love,social_learning,suport,new,comic_and_film,music,gaming,school_and_class,club
__label__45-54,0,1,0,0,0,0,0,0,0,1,0,0,2
__label__35-44,0,4,0,0,1,0,0,0,0,0,0,0,1
__label__18-24,1,1,2,1,1,2,0,1,1,0,0,0,4
__label__25-34,1,3,0,11,0,3,0,0,0,0,0,0,0
__label__18-24,0,29,5,6,3,1,0,8,0,0,3,0,14
__label__25-34,0,7,1,0,1,0,0,0,0,1,1,1,2
__label__45-54,0,5,2,0,0,0,0,0,0,2,0,0,0
__label__25-34,0,0,0,0,1,0,0,0,0,0,0,1,0
__label__25-34,0,1,1,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,6,2,2,3,1,0,0,0,0,0,0,2
__label__35-44,0,2,4,4,0,0,0,0,0,0,0,0,4
__label__45-54,0,11,6,0,1,0,0,0,0,0,0,1,2
__label__25-34,0,1,1,0,0,0,0,0,0,0,0,1,3
__label__25-34,0,3,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,1,2,1,1,1,0,0,0,0,0,0,0,2
__label__25-34,0,4,7,3,7,0,1,0,0,0,0,0,6
__label__18-24,0,0,0,0,8,0,0,0,0,0,0,0,0
__label__35-44,0,3,0,1,0,2,0,0,0,0,0,1,2
__label__18-24,0,9,1,2,5,0,0,2,0,2,2,1,10
__label__55+,1,1,1,1,1,0,0,0,0,3,0,0,0
__label__18-24,0,2,1,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,20,7,5,5,7,1,1,1,1,1,5,17
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,2,1,0,5,0,0,0,0,0,0,0,0
__label__25-34,0,1,1,0,0,3,0,0,0,0,0,1,2
__label__35-44,0,20,2,0,0,1,1,1,0,0,0,0,34
__label__45-54,2,0,2,0,1,0,0,1,0,1,0,0,2
__label__18-24,0,4,0,0,0,1,0,0,1,0,4,0,7
__label__35-44,1,20,2,0,0,6,0,1,0,0,0,7,19
__label__45-54,0,2,0,0,9,0,0,0,0,2,0,0,8
__label__18-24,0,13,3,3,8,13,0,2,0,4,1,12,7
__label__25-34,0,2,0,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,9,2,0,1,2,0,0,0,0,0,4,6
__label__55+,1,0,0,0,0,0,0,0,1,1,0,1,0
__label__25-34,0,2,1,0,0,0,0,2,0,0,0,0,2
__label__45-54,0,1,1,0,0,2,0,0,0,0,0,0,2
__label__25-34,0,1,4,3,0,0,0,0,0,0,0,2,0
__label__35-44,0,2,3,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,0,0,0,1,7,0,0,1,0,0,0,1
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,1,2
__label__55+,0,4,0,0,0,0,0,0,0,0,0,0,2
__label__25-34,0,6,1,1,0,3,0,3,0,0,0,1,2
__label__45-54,0,3,1,0,1,0,0,1,0,1,1,0,0
__label__25-34,0,1,0,0,0,2,0,0,0,0,0,0,2
__label__55+,0,1,2,0,0,0,0,0,0,0,0,0,0
__label__45-54,1,10,11,0,7,2,0,2,0,7,0,0,15
__label__25-34,0,23,6,6,1,0,0,0,0,0,0,0,1
__label__45-54,0,0,1,0,0,0,0,1,0,1,0,0,1
__label__25-34,1,342,64,19,15,11,2,2,0,1,5,10,53
__label__25-34,0,4,2,0,0,0,0,0,0,0,0,0,0
__label__18-24,1,2,0,1,0,0,0,0,0,0,0,2,3
__label__35-44,2,20,5,1,2,1,1,1,0,0,2,6,16
__label__55+,0,5,6,1,0,0,0,0,0,0,0,5,8
__label__45-54,0,1,0,0,2,0,0,1,0,1,0,2,1
__label__45-54,13,24,3,0,0,6,1,5,1,1,1,1,25
__label__35-44,0,1,3,0,0,1,0,0,0,0,0,1,4
__label__18-24,1,35,5,5,9,4,0,0,1,0,6,1,27
__label__45-54,0,4,0,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,0,0,1,1,2,0,0,0,0,0,0,1
__label__35-44,0,3,0,0,0,1,0,0,0,0,0,2,2
__label__18-24,1,5,1,0,1,2,0,1,0,0,2,0,5
__label__18-24,0,2,0,0,1,0,0,0,0,0,0,0,0
__label__35-44,0,18,10,2,3,3,0,2,2,0,0,6,5
__label__25-34,1,12,1,1,0,0,0,0,0,0,0,0,0
__label__35-44,0,5,0,0,1,0,0,0,0,0,4,2,6
__label__45-54,0,2,0,0,1,0,0,0,0,0,0,0,3
__label__55+,0,1,1,0,0,0,0,0,0,0,0,0,0
__label__35-44,1,0,1,0,0,0,0,0,0,0,0,0,1
__label__45-54,1,8,4,0,0,4,0,2,0,0,0,0,3
__label__45-54,1,3,2,0,0,0,0,2,0,2,0,1,3
__label__35-44,0,3,1,0,0,0,0,0,0,0,0,0,1
__label__55+,1,0,3,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__35-44,0,7,1,0,1,2,0,2,0,0,2,7,0
__label__45-54,0,6,5,1,0,1,0,2,0,1,0,0,2
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,0,3,0,1,3,0,0,0,0,0,0,0
__label__45-54,1,0,1,0,0,1,0,0,0,0,0,0,0
__label__18-24,2,3,1,1,4,1,0,0,0,1,0,3,8
__label__25-34,0,2,4,1,1,0,0,0,0,1,0,0,1
__label__45-54,0,0,2,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,1,0,0,0,0,0,0,0,0,0,1,0
__label__45-54,0,0,0,0,0,0,0,0,0,0,0,2,0
__label__35-44,1,6,2,1,2,0,1,0,0,0,0,0,1
__label__25-34,0,12,1,1,2,0,0,2,0,1,0,2,6
__label__35-44,0,4,0,0,0,0,0,0,0,0,0,1,5
__label__18-24,0,0,0,0,1,1,0,0,0,0,0,0,1
__label__35-44,0,1,1,0,0,0,0,0,0,0,2,0,0
__label__35-44,0,6,2,1,0,0,0,0,0,0,0,1,0
__label__18-24,0,3,2,0,1,0,0,0,0,2,1,0,6
__label__55+,0,3,0,0,0,0,0,0,0,0,0,0,2
__label__18-24,0,0,0,0,0,0,0,0,0,1,0,1,3
__label__35-44,0,15,0,0,0,0,0,0,0,0,0,0,9
__label__45-54,0,3,0,0,0,0,0,0,0,0,0,1,2
__label__25-34,0,2,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,5,4,0,0,0,0,0,0,1,2,0,5
__label__25-34,0,4,0,0,0,0,0,0,0,0,0,0,4
__label__35-44,0,0,1,1,0,0,1,0,0,0,0,0,1
__label__35-44,0,19,0,1,0,1,0,0,0,2,0,0,9
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,2,1,0,2,0,0,1,0,0,0,0,1
__label__35-44,0,13,0,3,4,0,0,0,0,0,0,1,11
__label__35-44,0,3,0,2,0,1,0,1,0,0,0,1,5
__label__18-24,0,3,2,0,2,15,1,0,0,2,4,3,8
__label__55+,0,0,1,1,0,0,0,0,0,0,0,0,0
__label__18-24,0,45,0,5,0,3,0,0,1,0,0,1,5
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,2,0,1,1,0,0,0,0,1,0,2,5
__label__18-24,0,3,0,1,2,1,0,0,1,0,0,1,2
__label__25-34,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,1,1,0,0,0,1,0,1,0,0,2,0,4
__label__18-24,0,17,0,1,0,2,0,1,0,1,2,0,5
__label__18-24,1,4,0,0,0,2,1,1,0,0,2,3,6
__label__18-24,0,0,1,0,0,0,0,0,0,0,1,0,0
__label__18-24,0,1,0,0,1,7,0,2,0,0,3,0,4
__label__55+,0,1,1,0,0,0,0,0,0,0,0,0,1
__label__35-44,56,44,23,3,2,7,1,5,1,4,1,5,56
__label__55+,0,0,0,0,1,1,0,0,0,0,0,0,1
__label__45-54,0,0,0,1,1,0,0,0,0,0,0,0,0
__label__25-34,0,3,7,3,1,0,0,0,0,1,0,1,5
__label__45-54,0,5,2,1,6,2,0,0,0,7,0,0,5
__label__25-34,0,1,2,0,0,0,0,0,0,1,0,0,1
__label__18-24,2,2,11,3,1,4,0,0,0,0,0,2,7
__label__18-24,0,4,1,0,1,3,0,0,1,0,0,0,2
__label__18-24,0,0,2,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,1,1,0,2,0,0,0,0,0,0,0,1
__label__18-24,0,2,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,0,1,0,1,0,0,0,0,0,0,1,4
__label__25-34,0,0,1,0,0,0,0,0,0,0,0,1,1
__label__45-54,0,6,1,0,0,0,0,0,0,0,0,0,3
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,3
__label__35-44,0,2,0,0,0,0,0,1,0,0,0,1,2
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,1,7,1,0,1,1,0,0,0,0,0,0,5
__label__45-54,0,4,5,2,2,0,0,0,0,1,0,0,7
__label__18-24,0,3,1,0,1,0,0,1,0,0,0,0,2
__label__18-24,0,3,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,2,5,0,3,1,0,0,0,0,1,0,4
__label__25-34,0,22,17,2,0,1,0,0,1,1,1,0,12
__label__25-34,0,6,3,4,3,1,0,2,0,0,0,0,5
__label__25-34,0,0,1,0,3,1,0,0,0,0,0,0,0
__label__18-24,0,0,0,2,0,2,0,0,0,0,0,0,1
__label__45-54,0,0,3,0,0,0,0,0,0,0,0,0,1
__label__35-44,1,3,4,0,0,2,0,0,0,0,0,3,12
__label__35-44,2,20,20,1,5,6,0,0,1,0,0,0,14
__label__18-24,0,0,0,0,4,1,0,0,0,0,1,0,2
__label__45-54,0,1,0,1,1,0,0,0,0,0,0,0,1
__label__55+,0,4,2,0,2,2,0,0,0,0,0,1,0
__label__35-44,0,4,6,2,6,1,0,0,0,1,0,3,5
__label__25-34,0,3,3,2,0,0,0,0,0,0,2,0,6
__label__18-24,0,0,6,2,0,3,0,0,0,0,1,2,1
__label__45-54,0,4,0,1,1,0,0,0,0,2,0,0,1
__label__18-24,0,12,4,0,5,3,0,1,0,2,1,0,8
__label__25-34,0,0,0,0,0,0,0,0,0,1,0,0,1
__label__35-44,0,0,1,0,1,0,0,0,0,0,0,0,2
__label__18-24,0,1,0,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,3,5,0,3,0,0,0,1,0,0,0,3
__label__18-24,0,0,3,0,1,0,0,0,0,0,0,0,0
__label__25-34,1,15,7,3,4,4,1,0,1,3,1,1,14
__label__55+,0,2,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,2,3,0,0,0,0,0,0,0,0,0,0,3
__label__18-24,1,2,0,0,2,0,0,0,0,0,0,0,0
__label__55+,0,2,1,0,0,0,0,0,0,0,0,0,2
__label__18-24,0,1,3,5,2,2,0,0,0,0,0,0,10
__label__45-54,0,0,0,1,0,0,0,0,0,0,0,0,2
__label__45-54,0,0,1,0,1,0,0,0,0,0,0,0,2
__label__35-44,0,10,0,0,2,0,0,3,1,0,2,0,10
__label__25-34,0,2,8,9,1,0,0,0,0,0,0,1,11
__label__25-34,0,1,0,0,1,0,0,0,0,0,0,0,4
__label__45-54,0,2,0,0,0,0,0,0,0,0,0,0,0
__label__35-44,0,5,0,1,2,0,0,0,0,1,0,0,1
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,2,1
__label__25-34,0,0,0,0,0,0,0,1,0,0,0,0,2
__label__25-34,0,2,1,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,1,2,0,0,0,0,0,0,1,0,0,0
__label__35-44,0,0,1,0,1,0,0,0,1,0,0,0,1
__label__55+,0,2,2,1,1,0,0,1,0,0,0,0,11
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,0,0,0,0,2,0,0,0,0,0,0,0
__label__25-34,0,10,4,3,4,1,0,1,0,0,0,1,15
__label__35-44,1,9,5,10,8,0,0,0,0,6,0,0,13
__label__45-54,4,14,3,0,4,0,1,0,0,8,0,0,11
__label__25-34,0,14,2,1,1,2,0,2,0,0,1,0,3
__label__18-24,0,2,2,2,0,0,0,0,0,0,0,1,1
__label__25-34,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,0,1,0,0,0,0,1,0,0,0,1,2
__label__35-44,0,0,2,1,0,0,0,0,0,0,0,1,0
__label__45-54,0,3,1,0,0,0,0,0,0,0,0,0,1
__label__45-54,0,6,4,0,0,0,0,0,0,0,0,1,5
__label__18-24,0,3,7,0,5,2,0,1,0,0,4,0,2
__label__18-24,0,8,0,0,1,1,0,1,0,0,0,0,4
__label__55+,0,1,1,0,0,0,0,0,0,0,0,2,1
__label__18-24,0,17,3,0,1,2,0,0,1,0,0,0,2
__label__35-44,4,36,10,2,2,4,1,0,1,2,0,1,24
__label__35-44,0,0,2,0,0,0,0,0,0,0,0,1,2
__label__18-24,0,23,2,6,0,0,0,0,0,0,0,0,2
__label__55+,0,3,1,0,1,0,0,0,1,0,0,3,1
__label__35-44,3,11,6,4,1,3,3,0,1,2,0,1,23
__label__18-24,0,1,0,0,1,1,0,1,0,0,0,0,0
__label__18-24,2,7,12,2,10,3,0,1,0,0,2,0,8
__label__35-44,0,10,2,0,2,0,1,0,0,0,0,1,4
__label__25-34,0,4,5,0,3,0,0,1,3,0,1,0,4
__label__25-34,1,5,3,0,1,1,0,0,0,0,0,0,4
__label__45-54,0,2,2,0,0,0,0,0,0,0,0,0,1
__label__55+,0,3,2,1,0,0,0,1,0,0,0,0,1
__label__25-34,0,0,1,0,2,0,0,0,0,0,0,0,1
__label__35-44,1,1,1,0,5,0,0,0,0,0,0,0,6
__label__45-54,0,0,0,0,1,0,0,0,0,1,0,0,2
__label__18-24,0,0,0,0,0,0,0,0,1,0,0,0,1
__label__35-44,0,1,1,0,0,0,0,0,0,0,0,0,3
__label__45-54,0,3,4,0,3,0,0,3,0,1,0,1,3
__label__45-54,0,1,0,0,1,0,0,0,0,2,0,0,1
__label__35-44,0,3,1,0,0,1,0,0,0,1,0,1,1
__label__45-54,0,4,2,0,1,3,0,1,0,2,0,0,12
__label__18-24,0,6,4,0,0,12,0,0,1,0,0,2,7
__label__35-44,0,0,0,0,0,0,0,0,0,0,0,0,2
__label__55+,0,0,2,0,0,0,0,0,0,0,0,0,0
__label__25-34,0,0,3,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,0,3,2,0,0,0,0,0,0,0,0,1
__label__55+,0,0,1,0,2,1,0,0,0,1,0,0,1
__label__35-44,0,4,2,0,2,0,0,0,0,2,0,0,0
__label__25-34,0,18,7,1,0,0,0,0,0,0,0,0,6
__label__55+,0,0,0,0,1,0,0,1,0,2,0,0,3
__label__25-34,0,8,3,1,1,5,0,1,0,0,0,1,4
__label__35-44,0,2,0,0,0,1,0,0,0,0,0,0,2
__label__25-34,1,1,0,0,1,0,0,0,0,0,0,0,3
__label__45-54,0,1,1,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,1,2,0,2,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,2,0,0,0,0,0,1,0
__label__45-54,0,0,2,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,2,11,4,1,13,0,0,0,0,0,1,2
__label__18-24,0,13,10,1,0,0,0,0,0,0,0,0,0
__label__35-44,0,0,1,0,0,0,0,0,0,0,0,0,4
__label__25-34,0,0,0,0,1,0,0,0,0,0,0,0,3
__label__25-34,0,0,1,0,0,1,0,0,0,0,0,1,3
__label__18-24,0,2,1,0,3,0,0,0,0,0,0,0,2
__label__25-34,0,5,7,0,1,2,0,0,0,0,0,2,12
__label__55+,0,0,3,0,5,0,0,0,0,10,0,0,1
__label__25-34,0,0,1,0,0,0,0,0,0,1,0,0,0
__label__45-54,0,5,2,0,2,1,0,0,0,0,0,0,3
__label__25-34,0,0,3,2,2,3,0,0,0,1,0,0,1
__label__25-34,0,0,1,0,1,0,0,0,0,0,0,0,3
__label__18-24,0,3,1,0,4,0,0,0,0,0,0,0,3
__label__18-24,0,14,1,0,4,0,0,0,0,0,0,0,6
__label__35-44,0,6,4,1,1,1,0,1,0,1,0,1,1
__label__25-34,0,1,0,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,3,4,0,0,2,0,2,1,0,0,1,3
__label__35-44,0,0,0,2,0,4,0,1,0,0,0,1,6
__label__25-34,1,16,4,1,4,1,1,0,1,1,0,2,36
__label__35-44,0,6,0,0,1,0,0,0,0,0,0,0,11
__label__55+,0,1,0,0,0,1,1,0,0,2,0,0,2
__label__35-44,0,3,0,0,0,2,0,0,0,1,0,0,10
__label__35-44,1,3,1,0,0,0,0,0,0,0,0,2,2
__label__18-24,0,1,2,1,2,0,0,0,0,0,0,0,0
__label__45-54,0,0,0,0,1,0,1,1,0,0,0,0,0
__label__18-24,0,0,0,0,1,0,0,0,0,0,0,0,2
__label__35-44,0,3,0,0,0,1,0,0,0,0,0,0,4
__label__18-24,4,2,1,1,0,2,0,1,0,0,0,0,1
__label__35-44,0,8,0,0,0,0,0,0,0,0,1,0,3
__label__18-24,0,5,0,0,4,1,0,0,1,0,1,0,3
__label__45-54,0,5,0,0,3,0,0,0,0,0,0,1,8
__label__55+,0,0,4,0,1,1,0,1,0,5,0,0,3
__label__45-54,0,1,0,0,0,0,0,0,0,1,0,0,1
__label__45-54,0,1,1,0,1,0,0,0,0,0,0,0,0
__label__18-24,0,12,6,1,9,1,1,0,1,2,3,0,39
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,0,4
__label__18-24,1,2,0,0,2,0,0,0,0,1,1,0,1
__label__35-44,1,1,0,0,0,0,0,0,0,0,0,1,2
__label__35-44,0,1,1,0,1,0,0,0,0,0,0,1,5
__label__55+,0,3,6,0,1,5,0,0,0,1,0,2,2
__label__35-44,0,8,0,0,0,0,0,2,0,0,0,0,2
__label__25-34,0,0,1,0,0,0,0,0,0,0,0,0,3
__label__18-24,0,1,0,0,0,0,0,1,0,1,0,0,0
__label__35-44,0,1,0,0,1,0,0,0,0,0,1,0,3
__label__25-34,0,6,1,0,3,1,0,0,0,1,0,2,6
__label__35-44,0,2,0,0,0,0,1,0,0,0,0,0,0
__label__45-54,0,1,0,0,0,0,0,0,0,0,0,0,2
__label__35-44,0,6,1,0,0,0,0,0,0,0,0,1,0
__label__18-24,0,2,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,0,3,2,0,0,0,0,0,0,0,0,1
__label__18-24,1,60,8,10,18,5,0,1,0,0,2,1,25
__label__45-54,0,11,1,1,4,1,1,2,0,4,0,0,15
__label__35-44,1,9,3,2,2,6,0,1,0,0,0,0,11
__label__18-24,2,1,0,4,0,1,0,0,0,0,0,0,5
__label__45-54,0,7,0,0,1,0,0,0,0,0,0,1,2
__label__35-44,1,2,0,0,0,0,0,0,0,0,0,1,2
__label__18-24,0,2,4,0,4,1,0,1,0,0,0,3,2
__label__25-34,0,7,0,1,1,2,0,0,0,1,0,1,4
__label__18-24,1,0,0,0,0,0,0,0,0,0,0,0,3
__label__18-24,1,7,7,2,10,1,1,0,0,0,2,1,5
__label__25-34,0,8,0,1,0,0,1,1,1,0,0,0,1
__label__25-34,0,3,0,0,2,0,0,0,0,0,0,0,1
__label__25-34,2,4,0,0,2,3,1,1,0,0,1,3,8
__label__18-24,1,6,1,1,2,0,0,1,0,0,4,0,2
__label__18-24,0,54,1,8,6,5,0,2,3,1,2,1,18
__label__35-44,0,0,2,0,0,0,0,0,0,0,0,0,2
__label__18-24,0,0,2,0,0,0,0,0,0,0,0,0,4
__label__45-54,0,0,1,0,1,0,0,0,0,0,0,0,0
__label__45-54,0,1,0,0,1,1,0,0,0,0,0,1,8
__label__55+,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__35-44,1,0,0,0,4,0,0,0,1,0,0,0,0
__label__35-44,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,3,0,1,0,0,0,0,0,0,0,0,0
__label__35-44,0,7,2,1,4,1,0,0,0,0,0,0,4
__label__45-54,0,5,3,2,1,0,0,0,1,10,0,0,5
__label__45-54,1,2,0,0,1,0,0,0,0,1,0,0,6
__label__45-54,0,1,0,0,1,0,0,0,0,0,0,0,0
__label__55+,0,0,3,0,3,1,0,0,1,1,0,0,0
__label__25-34,0,21,2,2,4,7,0,1,2,0,0,3,24
__label__45-54,0,1,0,1,1,0,0,0,0,0,0,0,0
__label__35-44,3,149,4,6,8,13,0,7,1,0,1,0,36
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,1,2
__label__18-24,0,3,1,5,1,4,0,0,0,0,0,2,16
__label__45-54,0,1,1,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,3,0,6,0,1,0,0,0,0,0,1,1
__label__18-24,1,13,0,2,3,0,0,0,1,0,0,0,11
__label__35-44,0,2,1,0,0,0,0,0,0,0,0,0,6
__label__25-34,2,66,14,2,0,0,0,1,0,0,2,0,10
__label__18-24,23,3,1,3,7,12,0,0,0,2,0,6,10
__label__18-24,0,2,1,0,0,2,0,1,0,0,0,1,1
__label__55+,2,9,1,0,3,3,0,0,0,0,0,2,15
__label__25-34,0,5,1,1,0,0,0,0,0,1,0,0,8
__label__45-54,0,0,0,0,1,0,0,0,0,0,0,0,1
__label__18-24,0,2,3,0,0,12,0,0,0,1,1,1,10
__label__18-24,0,1,0,0,0,0,0,1,0,0,0,0,7
__label__35-44,0,11,2,3,1,1,0,1,0,0,0,3,4
__label__45-54,1,1,3,0,2,0,0,0,0,1,0,0,4
__label__45-54,0,0,3,0,0,0,0,0,0,2,0,0,1
__label__45-54,0,1,2,0,0,0,0,0,0,0,0,0,2
__label__45-54,1,0,1,0,0,0,0,0,0,0,0,0,0
__label__18-24,0,7,2,2,2,4,1,0,1,0,1,0,9
__label__18-24,0,11,3,2,9,1,0,0,0,0,3,1,4
__label__35-44,5,23,9,5,3,6,0,1,1,1,2,1,19
__label__55+,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__55+,1,1,3,1,0,0,0,1,1,2,0,0,4
__label__25-34,0,19,3,7,2,4,0,1,1,0,0,1,12
__label__18-24,0,2,0,0,0,2,0,0,0,0,2,0,4
__label__55+,0,0,1,0,2,0,0,0,0,0,0,0,3
__label__45-54,0,6,2,0,1,0,0,0,0,5,0,0,3
__label__18-24,0,4,1,0,4,1,0,1,0,0,0,1,2
__label__45-54,0,1,0,0,1,0,0,0,0,0,0,0,0
__label__25-34,0,8,2,1,0,0,0,0,0,0,0,1,5
__label__45-54,0,0,0,0,0,1,0,0,0,0,0,1,2
__label__35-44,0,3,0,0,1,0,0,0,0,1,0,0,1
__label__45-54,0,1,1,0,0,0,0,1,0,0,0,2,2
__label__45-54,0,1,0,0,0,0,0,0,0,2,0,0,0
__label__25-34,0,0,0,0,0,1,0,0,0,0,0,0,1
__label__18-24,0,16,7,0,1,0,0,0,0,0,0,0,7
__label__25-34,0,4,1,0,0,0,0,0,0,1,0,2,0
__label__45-54,0,2,0,0,0,0,0,0,0,1,0,0,0
__label__25-34,0,3,0,0,2,0,0,1,0,0,1,0,4
__label__18-24,0,17,1,5,4,2,0,1,0,0,0,0,16
__label__25-34,0,0,0,0,0,1,0,0,0,0,0,0,1
__label__25-34,0,2,1,0,0,0,0,0,0,0,0,0,2
__label__45-54,0,0,1,0,0,0,0,0,0,0,0,0,1
__label__18-24,0,2,0,0,0,1,0,0,0,2,0,0,0
__label__18-24,0,0,0,1,0,0,0,1,0,0,0,0,1
__label__45-54,0,1,0,0,0,0,0,0,0,2,0,0,0
__label__45-54,3,14,11,1,2,1,0,0,0,0,0,1,5
__label__18-24,0,3,0,0,1,4,0,1,0,0,0,0,1
__label__25-34,1,3,2,0,1,1,0,0,1,1,0,0,5
__label__18-24,0,0,0,0,2,0,0,0,0,0,1,0,1
__label__35-44,1,0,0,0,0,0,0,0,0,1,0,0,0
__label__55+,2,0,0,1,0,2,0,0,0,1,0,0,1
__label__25-34,0,22,5,3,3,1,0,2,0,49,0,0,5
__label__25-34,1,1,0,0,0,0,0,0,0,0,1,0,0
__label__18-24,0,0,0,0,0,0,0,0,0,1,2,0,3
__label__18-24,0,2,0,1,1,0,0,0,0,2,0,0,1
__label__18-24,0,2,0,1,0,1,0,3,3,0,0,1,4
__label__35-44,1,1,0,0,0,0,0,0,0,0,0,0,0
__label__45-54,0,4,2,2,0,0,0,0,0,2,0,0,1
__label__25-34,0,35,14,4,6,9,0,1,0,0,1,1,12
__label__18-24,3,73,14,9,13,19,3,5,2,4,8,11,58
__label__45-54,0,1,0,1,0,2,0,0,0,0,0,1,4
__label__18-24,1,1,0,0,2,0,0,0,0,0,0,0,0
__label__25-34,0,0,3,0,0,0,0,0,0,0,0,0,0
__label__45-54,1,1,3,0,0,0,1,0,0,0,0,1,3
__label__35-44,0,11,0,0,0,4,0,0,0,1,1,0,0
__label__35-44,0,1,0,0,0,0,0,0,0,0,0,1,0
__label__25-34,0,28,14,4,3,30,0,1,0,0,1,5,9
__label__45-54,0,1,5,0,0,0,0,0,0,0,0,0,1
__label__18-24,1,5,1,0,5,0,0,1,0,1,4,4,5
__label__18-24,0,0,0,1,0,0,0,1,0,0,0,3,1
__label__45-54,0,3,0,0,0,0,0,1,1,0,1,1,0
__label__25-34,0,0,0,1,0,0,0,0,0,1,0,1,5
__label__45-54,0,1,0,0,0,0,0,1,0,0,0,0,3
__label__18-24,0,9,0,1,1,1,0,2,1,0,0,1,3
__label__18-24,0,1,0,0,0,2,0,0,0,2,2,1,2
__label__25-34,0,4,3,0,1,1,0,1,0,1,0,0,4
__label__35-44,1,26,8,1,2,1,0,0,0,1,0,3,4
__label__18-24,0,5,1,1,2,0,0,0,0,0,0,0,0
__label__35-44,6,12,2,9,0,4,0,2,1,2,0,6,9
__label__35-44,0,4,0,0,0,0,0,4,0,0,3,0,2
__label__18-24,0,2,0,0,0,0,0,0,0,0,0,0,2
__label__18-24,0,11,0,0,3,1,0,0,0,0,0,0,3
__label__18-24,0,7,1,2,4,1,0,4,0,0,2,1,2
__label__35-44,0,5,1,0,0,0,0,0,0,0,0,0,15
__label__35-44,0,2,0,0,0,1,0,0,0,0,0,1,0
__label__18-24,0,0,0,0,0,0,0,0,0,0,1,0,3
__label__35-44,0,1,1,0,1,1,0,0,0,0,1,1,1
__label__45-54,0,0,3,1,1,0,0,0,0,0,0,0,1
__label__35-44,0,29,9,1,1,0,0,0,0,0,0,0,0
__label__55+,0,0,1,0,0,3,0,0,0,0,0,0,0
__label__25-34,1,3,1,0,1,1,0,0,1,0,0,2,3
__label__25-34,0,3,0,5,1,13,0,2,0,0,0,2,2
__label__18-24,1,5,1,4,0,10,1,2,0,2,5,8,6
__label__25-34,0,1,0,0,1,0,0,0,1,0,0,4,1
__label__25-34,0,4,6,1,2,0,0,1,0,0,0,0,0
__label__45-54,0,3,0,0,1,0,0,0,0,0,0,2,2
__label__18-24,1,2,0,2,0,0,0,0,0,0,0,0,0
__label__35-44,0,6,2,0,0,1,0,0,0,0,0,0,1
__label__45-54,0,0,1,0,0,0,1,0,0,0,1,0,0
__label__18-24,1,3,2,3,3,3,0,3,0,0,0,2,8
__label__18-24,0,2,0,1,0,0,0,0,1,0,0,0,0
__label__25-34,0,18,17,0,3,10,0,2,0,0,1,2,8
__label__18-24,0,1,1,1,2,0,0,0,0,0,0,0,3
__label__25-34,0,2,0,0,3,0,0,0,0,0,0,0,1
__label__25-34,0,2,0,0,0,0,0,0,0,0,0,0,1
__label__45-54,1,1,1,0,1,0,0,0,0,0,0,3,1
__label__18-24,0,1,0,1,1,0,0,0,0,0,0,0,0
__label__35-44,0,9,2,0,0,0,0,0,0,0,0,0,1
__label__25-34,0,0,0,0,0,0,0,0,0,1,0,0,1
__label__18-24,0,2,0,0,0,0,0,0,0,0,1,0,1
